m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.1544768511138937,0.15241207250875682,6202.0451033910695,5075.818511387108,38271.07372093023,37730.24716549201
151-200,157,0.11845816542086636,0.0919568986802436,4573.907176230314,3534.3377255512823,38226.67821656051,38000.94765458378
126-150,210,0.11660717727154189,0.10071279794291342,4615.349074962132,3860.8821777342073,39304.85638095238,39182.185444135364
0-75,36,0.11045817828975263,0.10085844464113919,6262.125567579446,5540.822792052721,53737.835,50452.860871682584
101-125,242,0.09453445150539837,0.07587908316797476,3717.567734497059,2936.555198413078,39855.12661157025,39846.42059631905
76-100,231,0.09013394464313029,0.0786577403697696,4040.2042292139645,3300.6925750408627,43828.92463203463,43163.864915297316
