floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.13680240221353665,0.11417633151278407,5790.433387738656,5214.36867273377,41418.09552238806,39696.6819571308
En Üst Kat,163,0.11396493934131197,0.08405695766174634,4466.025020698001,3211.8706177184504,38676.08797546012,38187.42796320711
Çatı,31,0.10748002230642907,0.09549822315476869,4190.231324235224,3624.165685348562,38903.83903225807,38000.018139280844
Ara Kat,517,0.10284740098730079,0.08864025314923211,4394.863894938422,3549.333836813661,42414.60651837524,41996.31605616199
Zemin/Giriş,141,0.0933098129675406,0.06511489323635028,3506.5733397083495,2530.077321304754,38238.74794326241,38811.86887796967
