site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.46928106494240246,0.46928106494240246,11229.224812148823,11229.224812148823,23928.57,35157.79481214882
Evet,385,0.11213208585283552,0.09074540745206228,4711.3431680999365,3711.349203503516,42168.258181818186,41812.92094235284
Hayır,530,0.10100509955408085,0.08355949483034175,4108.526111337809,3232.4941425171455,40022.29345283019,39601.145772010925
,3,0.07662660311697157,0.0786577403697696,3258.19248197786,3932.88701848848,44908.426666666666,41686.102497972475
