district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.25526270401102213,0.25526270401102213,6381.567600275554,6381.567600275554,25000.0,31381.567600275554
Karşıyaka Mh.,4,0.2116486971876161,0.19917949707543625,14419.662744750829,12867.038969325899,67031.82,52612.15725524917
Seymen Mah.,10,0.2063085370255556,0.14044418398129838,8373.308244912163,5644.776268990558,44081.542,41089.23039505656
Atakent Mah.,5,0.1745614670215998,0.16996475834223412,9024.44038866298,6329.7221520313105,47155.418,42137.126194108234
Bahçecik Kılıçaslan Mh.,11,0.16472470095940603,0.08255095801635594,6285.947209524181,3847.714186805213,42051.83090909091,41703.97300109605
Sahil Mah.,3,0.15500003457144113,0.15900478403614507,5247.88235480363,4847.706054737184,35550.026666666665,39555.291450774144
Körfez Mh.,11,0.1548285574827471,0.12800439545597983,5678.786612507029,4759.549999151823,35762.35999999999,34920.174406221595
Bahçecik Şehitekrem Mh.,2,0.153891645044622,0.153891645044622,5645.469233808926,5645.469233808926,37152.78,37415.60504249511
Döngel Mh.,39,0.13986884202314237,0.13637126556710794,5857.041881411654,5054.6164096212815,40185.3958974359,38994.510465861546
Kullar Yakacık Mh.,24,0.13185391726380774,0.14886105076199677,5321.909145608451,5220.685350213673,39630.2175,39027.40817378927
Paşadağ Mh.,113,0.11572818065905263,0.09753929665998312,4801.244439764353,3855.4711120135325,41525.32654867257,40958.34406780301
Kullar Tepecik Mh.,11,0.11498258921862692,0.07867439235685492,4411.648453196112,3200.6174684709476,38974.27636363636,37732.97738432595
Barbaros Mah.,108,0.11445951514295688,0.09155353416156128,4818.775757117547,3456.724726432414,41193.614074074074,40515.24182401322
Aydınkent Mh.,21,0.11284723066474764,0.10369286593181455,4176.5220334559,3890.9654752797687,37026.04285714286,38205.45691940953
Fatih Mah.,194,0.1112263159579557,0.08947840261169554,4546.205451927798,3732.380121473372,41636.47659793814,41585.30396055763
Serdar Mah.,38,0.11106777034671887,0.09555749679216832,4320.095599943407,3441.892711771354,37623.35236842106,36813.49445903016
Yeşilyurt Mh.,201,0.1038791912889084,0.0811286751917432,4485.830925052514,3402.1699359298436,41696.01975124378,41060.31977737884
Mahmutpaşa Mh.,26,0.10328147944185294,0.11241584072045478,4426.662309678643,4779.86303845232,43813.14692307693,44092.4597742035
Yaylacık Mh.,35,0.09292362447091215,0.0653374153188621,3851.3892832192782,2821.9804257278665,42852.42228571429,42504.735076259785
Kullar Merkez Mh.,7,0.08344842479007673,0.060448922437271145,2891.4463340033203,2092.4624207566667,38300.97571428572,39273.53560399218
Havuzlubahçe Mh.,10,0.08296080705840754,0.06253309588546399,2649.6080866023776,1934.7056521388367,31740.775,31733.837085141848
Altınkent Mh.,24,0.08129314550764333,0.06505536862816814,2980.592997959988,2249.332578334539,35407.8325,35192.415094572636
Damlar Mah.,5,0.07194362240070167,0.07590593115950418,2749.5894801537042,3006.663536541113,39906.932,40824.35533371394
Yeniköy Merkez Mh.,10,0.06964008702826711,0.057858043745189436,2727.432430375181,2388.6351385398884,38734.704,38352.89219826071
Yeşilkent Mh.,5,0.06613699783784818,0.05406733348410671,1943.3056222805565,1671.1720767202678,29533.484000000004,29327.509094907116
Vezirçiftliği Mh.,1,0.029187661337514215,0.029187661337514215,1045.8911006353883,1045.8911006353883,35833.33,36879.22110063539
