floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14426064711907402,0.12838046718298313,6172.785630085834,5363.403592273113,41418.09552238806,39132.21555286369
En Üst Kat,163,0.12736984556789582,0.09297106000962724,4991.4907317875895,3470.6897836443823,38676.08797546012,38024.274817053905
Çatı,31,0.11454963262049306,0.09724572382732731,4608.39148897492,3870.314108210445,38903.83903225807,37358.05705283857
Ara Kat,517,0.1081069521023879,0.09612585625053323,4641.057400937912,3946.7101505224273,42414.60651837524,41904.27737265859
Zemin/Giriş,141,0.09607125631034544,0.06419232349208245,3582.7386742457766,2503.099527148501,38238.74794326241,38991.48042471105
