rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
205,0.23311534464281103,0.19425164233243353,0.26477253493981723,0.13024906905435518,5077.806188253883,used_blend,,205,0.26477253493981723,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
