is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10696666303226746,4536.441594305093,41880.54601459854,41213.178929090034
1,234,0.1288160854503005,4987.949144914175,38107.15709401709,38073.49393581931
