heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.32177111516129686,0.32177111516129686,8324.148849045445,8324.148849045445,31222.53,36664.18310834505
Yok,7,0.20650712981812602,0.18504468020318943,8652.420122335781,6360.910881984637,38691.852857142854,34399.7712073169
Kat Kaloriferi,3,0.11747045188522216,0.11225353771584487,5153.327647518442,4759.549999151823,42044.49,36891.16235248156
Kombi (Doğalgaz),411,0.1167267812647815,0.09842355070780512,4656.307190256176,3890.9654752797687,39626.50433090024,39461.10287643185
Yerden Isıtma,479,0.10740636286360462,0.08707622972351725,4607.758153674281,3585.289538501027,42124.539373695196,41346.95470608583
Merkezi,2,0.10658966181240612,0.10658966181240612,3681.8956203759953,3681.8956203759953,36354.165,39028.60914269743
Merkezi (Pay Ölçer),10,0.09297217968032705,0.07075046415238749,3738.563172492903,2818.547103789795,40760.307,41830.26086263252
,3,0.092561255507716,0.09440909881675005,3969.5813456825176,4720.454940837502,44908.426666666666,41422.24321293536
Kombi (Elektrik),2,0.06534243966266834,0.06534243966266834,2225.3963519554054,2225.3963519554054,33321.479999999996,35546.876351955405
