heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.28445967218262536,0.28445967218262536,7676.2523826590605,7676.2523826590605,31222.53,34616.057993130846
Yok,7,0.24498499431161425,0.29347652769500476,9776.311936907108,10088.255639515788,38691.852857142854,35776.44912770192
Kombi (Doğalgaz),411,0.11305679117590592,0.09218742094376153,4506.955733274399,3710.105648795339,39626.50433090024,39458.38830041932
Yerden Isıtma,479,0.10382971696488004,0.08227755116259618,4438.456934224593,3244.3734229544716,42124.539373695196,41443.725216578
Kat Kaloriferi,3,0.09451335126886835,0.09577855217811204,4166.0840368060335,4061.010612351951,42044.49,37878.40596319397
Merkezi,2,0.08449592553771705,0.08449592553771705,2890.879874429287,2890.879874429287,36354.165,38896.66952080206
Merkezi (Pay Ölçer),10,0.07719758694165657,0.05133239856556532,3115.5001007115,2121.178428298852,40760.307,41617.2932360217
,3,0.07173387597355442,0.09325517376646122,3126.3508698669707,4639.3255847558685,44908.426666666666,41782.0757967997
Kombi (Elektrik),2,0.06904161587382229,0.06904161587382229,2348.7715275745213,2348.7715275745213,33321.479999999996,35189.49265363724
