district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.28563754010959996,0.28563754010959996,7140.9385027399985,7140.9385027399985,25000.0,32140.93850274
Seymen Mah.,10,0.19513881395525648,0.1244683846061351,7738.713024167986,5437.462616411001,44081.542,41660.62473870931
Bahçecik Kılıçaslan Mh.,11,0.17782213714352546,0.11262861158450291,6881.953606606187,5249.63873281765,42051.83090909091,41762.03342352998
Sahil Mah.,3,0.16391434683560355,0.17285624505210842,5556.864478618267,5270.006627899671,35550.026666666665,39631.22370975583
Karşıyaka Mh.,4,0.1638286007262938,0.16431788500515404,11185.823783482258,10629.687212109657,67031.82,55845.99621651774
Körfez Mh.,11,0.15215928667345457,0.10037143282154667,5553.476673744804,4061.010612351951,35762.35999999999,34988.41027125682
Bahçecik Şehitekrem Mh.,2,0.14309730450937336,0.14309730450937336,5217.332875663335,5217.332875663335,37152.78,37748.186254742664
Atakent Mah.,5,0.14209087671046589,0.12712203500479996,7314.730537949379,4734.200011987057,47155.418,42889.153553122305
Döngel Mh.,39,0.13554791717370956,0.11528400057867079,5687.06327031015,4606.6041545398875,40185.3958974359,38942.57265096211
Kullar Yakacık Mh.,24,0.1217342804312123,0.12010757683057702,4915.245496173003,4834.654981358792,39630.2175,39200.26713966422
Kullar Tepecik Mh.,11,0.12072163626774213,0.09171383915430577,4652.98653354666,3260.936910881268,38974.27636363636,37636.543133413645
Barbaros Mah.,108,0.11153654565737076,0.08987184673852783,4663.298000747628,3888.365716517201,41193.614074074074,40645.69838289677
Paşadağ Mh.,113,0.11111614611346603,0.08797957646769068,4590.949141324623,3295.6866263579286,41525.32654867257,41021.48176245617
Fatih Mah.,194,0.10811151294944836,0.08779442734054002,4450.231479854087,3708.612123735151,41636.47659793814,41499.919654702324
Serdar Mah.,38,0.10664438904232745,0.08747543912157729,4135.186857123113,3230.7962615902325,37623.35236842106,36954.55914770494
Mahmutpaşa Mh.,26,0.10387990667543844,0.11075021388022223,4466.19745206744,4519.366716291395,43813.14692307693,44161.26459933627
Aydınkent Mh.,21,0.10367403447663595,0.0737549153894003,3840.952720291564,2895.453579159628,37026.04285714286,38037.849667415794
Yeşilyurt Mh.,201,0.10030199910797014,0.07848472246502924,4321.968862579283,3186.720553549414,41696.01975124378,41152.270755745114
Kullar Merkez Mh.,7,0.09122219094365745,0.06589026807465459,3142.2492102410056,2554.9287486314497,38300.97571428572,38744.43545344354
Havuzlubahçe Mh.,10,0.0904954742920078,0.09678257679355935,2862.219997821333,2930.9410592373733,31740.775,31722.822283886722
Yaylacık Mh.,35,0.08843177345563456,0.07585730863235092,3640.227444191946,3067.7455392720294,42852.42228571429,42714.78522252062
Yeniköy Merkez Mh.,10,0.07577457393821349,0.07445623070109876,2951.2874478451567,2997.0825146567695,38734.704,38726.370545029204
Altınkent Mh.,24,0.07531947409414802,0.06239832697241637,2791.4197546582,2187.9749851727793,35407.8325,34824.24242783906
Damlar Mah.,5,0.0694518182710938,0.05473669211489683,2656.170269434771,2168.141721980988,39906.932,40209.558388048215
Yeşilkent Mh.,5,0.050925582202347164,0.031623212943687334,1448.8250939598497,988.2254044902293,29533.484000000004,29840.736756630467
Vezirçiftliği Mh.,1,0.043077134913732704,0.043077134913732704,1543.5971908183055,1543.5971908183055,35833.33,37376.92719081831
