room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.3429128979487421,0.3429128979487421,18098.18148710116,18098.18148710116,52777.78,34679.59851289884
4.5+1,2,0.31237484201148036,0.31237484201148036,10886.932468799778,10886.932468799778,34219.0,45105.93246879977
5+1,6,0.16438055646139862,0.15554742415904807,6611.73564128461,5431.107321832853,36316.30333333334,35323.0745156437
3.5+1,2,0.1638669445882095,0.1638669445882095,10805.641019793551,10805.641019793551,61497.96,50692.318980206444
4+1,80,0.13221616926959837,0.10738257908703014,5266.793332829484,3747.776636511402,38162.069875,36955.13094407721
1+1,40,0.12349093823940911,0.10628241209359009,6429.307319383534,5762.216620708561,49987.860499999995,47307.95983624635
3+1,400,0.11691182050985877,0.09168717584889563,4571.6675484249245,3549.754448375619,39217.910575,39111.7593288965
2+2,1,0.09577855217811204,0.09577855217811204,4061.010612351951,4061.010612351951,42400.0,38338.98938764805
2+1,384,0.0918033009119542,0.07851936833450424,3925.3456743935244,3183.5532635709424,42310.314427083336,41944.87125723243
2.5+1,1,0.07379311145597502,0.07379311145597502,3173.1037926069257,3173.1037926069257,43000.0,46173.103792606926
3+2,1,0.06566124956802738,0.06566124956802738,2381.3765914458854,2381.3765914458854,36267.61,33886.233408554115
4+2,1,0.01134298959155896,0.01134298959155896,393.2236769840092,393.2236769840092,34666.67,35059.89367698401
