site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.5187820355227106,0.5187820355227106,12413.712251747667,12413.712251747667,23928.57,36342.28225174767
Evet,385,0.11735632964175555,0.09350695694311222,4963.363514068047,3966.77925221061,42168.258181818186,41612.486015247014
Hayır,530,0.10216266408013033,0.08269973613307266,4137.71746593702,3175.388689329622,40022.29345283019,39640.45340862303
,3,0.07173387597355442,0.09325517376646122,3126.3508698669707,4639.3255847558685,44908.426666666666,41782.0757967997
