rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
205,0.2589467224865053,0.23946541424905676,0.3067723217607775,0.1269069442726405,4946.699927907311,used_blend,,205,0.3067723217607775,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
