floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14020902403029217,0.13316626348596697,5907.279824811624,5555.776465280222,41418.09552238806,39452.86415978622
En Üst Kat,163,0.1192866250992654,0.08828796308739482,4681.267924117605,3396.142034918943,38676.08797546012,38173.27772526032
Çatı,31,0.11071874064504092,0.09273670133801243,4356.039730296611,3295.6866263579286,38903.83903225807,37838.621321413564
Ara Kat,517,0.1052635921971053,0.08885806406329672,4510.27976043488,3667.1587895173943,42414.60651837524,41921.403257940794
Zemin/Giriş,141,0.09483049582183536,0.06668977366186715,3546.040333663769,2579.966422949896,38238.74794326241,38865.15616198676
