county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2738.858523823885,0.07919200911376911,1.0
Gölcük,8,2477.337658807355,0.09122565518952239,1.0
Karamürsel,8,2477.3376588073534,0.09122565518952232,1.0
İzmit,8,2477.337658807355,0.09122565518952239,1.0
