m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.16000611638979798,0.15002285487290498,6349.413261162201,5299.8676014398225,38271.07372093023,37855.509692381725
126-150,210,0.11931555728061118,0.10084482312419021,4720.219230571449,3837.577695281576,39304.85638095238,39129.22058349003
151-200,157,0.11902972731572853,0.09273670133801243,4603.215843025439,3732.039117272081,38226.67821656051,37989.76768591835
0-75,36,0.11507378814313876,0.10628241209359009,6533.126462404343,5937.796301762057,53737.835,50408.655164842356
101-125,242,0.09876375688302459,0.07823840357371706,3921.0605988334996,3129.454301498732,39855.12661157025,39736.43187076709
76-100,231,0.0926177479518803,0.07587225605017064,4132.524074263771,3190.1869740570473,43828.92463203463,43080.91371180949
