county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,856,0.4552531954347955,0.46132237364105344,0.11028306542064238,0.0890155058900659,4521.015066319617,3498.197626318357
İzmit,1329,0.7106721565036199,0.7252888187087423,0.12999259235845304,0.10574393837657253,5068.411175108559,3932.5414008062653
Gölcük,571,0.6443881644023912,0.6548671248853875,0.14014709922909493,0.11502039398371539,4271.608450243548,3489.111521566607
Karamürsel,202,0.5581901539745515,0.6066509496958115,0.16984613800659296,0.14792095449449297,6463.3306673655325,5513.0506467700925
