rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
2958,0.6450608310106365,0.6671107557154474,0.1362227373271467,0.10755278904017176,5115.336670843092,3891.2298285220204,extra_trees
2958,0.6370284061756689,0.665245029349241,0.13697376480731355,0.11103427136007926,5169.141208401776,4001.821580572996,ridge
2958,0.6389442103134654,0.6646386248681186,0.1378623173813839,0.11046616976783143,5182.785991960674,4002.7052751763767,gradient_boosting
2958,0.6208072263031291,0.6470471251219173,0.14110540292093576,0.11098162526169963,5309.144150733375,4077.20182357689,random_forest
