county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
Gölcük,571,0.6249339769802935,0.6401559911777858,0.14181313087028832,0.12161745724299275,4356.166875099375,3461.632347754323,ridge
Gölcük,571,0.5823891673043523,0.5920715963269764,0.15125966051273776,0.11834506934580191,4593.735817308482,3625.6161609396477,gradient_boosting
Gölcük,571,0.5511254752073125,0.5688279772801259,0.15395037848554222,0.12300432690665765,4673.461892874572,3701.9712989311665,extra_trees
Gölcük,571,0.5322988252444587,0.5427491595341625,0.16024822243053946,0.11992787381694864,4863.044784700076,3677.4922226865674,random_forest
