county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
İzmit,1329,0.6721488938234126,0.6817924878192237,0.13912811967498181,0.11167697016937464,5378.046578172607,4156.730268545798,extra_trees
İzmit,1329,0.6655392389790575,0.6846095537371144,0.1399671005205931,0.11139229098646211,5462.322255905047,4191.415579385823,ridge
İzmit,1329,0.6580401712387116,0.6733421685363508,0.14224382188754786,0.11466705019481473,5527.88080640912,4187.971067403247,gradient_boosting
İzmit,1329,0.6401908597292039,0.6505247763145685,0.1473580972360008,0.11921082424449081,5683.121169266802,4315.084613639028,random_forest
