county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
Başiskele,856,0.3793948695212658,0.383989573588879,0.1176171971151693,0.09194781762520504,4812.456360373397,3666.6091904382993,extra_trees
Başiskele,856,0.394974572157086,0.3971552823150256,0.11767310680911502,0.09025748567393763,4811.780422907043,3559.9029320974623,gradient_boosting
Başiskele,856,0.364472613682413,0.3688950766073831,0.11952894630025573,0.09451326114138209,4886.895579094977,3792.433017291776,random_forest
Başiskele,856,0.3692030379422041,0.36054677231487164,0.12245268063341654,0.09982893660490169,4960.4654359173455,4040.6443324319334,ridge
