model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.01916790715957387,1
gradient_boosting,,num__detail_effect_total_mean,0.01666863342746579,2
gradient_boosting,,num__detail_effect_front_sum,0.015910771517110688,3
gradient_boosting,,num__detail_effect_outside_mean,0.012986406145830312,4
gradient_boosting,,num__detail_effect_subtype_sum,0.009705618384750904,5
extra_trees,,num__detail_effect_subtype_sum,0.008829720903019143,6
gradient_boosting,,num__detail_effect_subtype_mean,0.008696632284239043,7
extra_trees,,num__detail_effect_outside_x_attr_quality,0.008012219725334262,8
extra_trees,,num__detail_effect_outside_sum,0.007930404165346613,9
extra_trees,,num__detail_effect_subtype_mean,0.007179692179078225,10
gradient_boosting,,num__detail_effect_front_mean,0.007011491202143102,11
extra_trees,,num__detail_effect_outside_mean,0.0061199320558358574,12
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.006078738468761824,13
gradient_boosting,,num__detail_effect_total_sum,0.0052970056976970135,14
extra_trees,,num__detail_effect_front_sum,0.005213093239305986,15
extra_trees,,num__detail_effect_front_mean,0.00513388049783253,16
gradient_boosting,,num__detail_effect_county_total_sum,0.005059003666350125,17
extra_trees,,num__detail_effect_total_x_attr_quality,0.004842067201537911,18
extra_trees,,num__detail_effect_total_mean,0.00474456428859358,19
extra_trees,,num__detail_effect_county_total_sum,0.004676423774899329,20
extra_trees,,num__detail_effect_total_sum,0.004495315922606937,21
gradient_boosting,,num__detail_effect_used_count,0.0039055620414415737,22
gradient_boosting,,num__detail_effect_outside_sum,0.0035740924967790845,23
extra_trees,,num__detail_effect_inside_mean,0.00340917019648107,24
extra_trees,,num__detail_effect_district_total_sum,0.0033086845216518442,25
gradient_boosting,,num__detail_effect_district_total_sum,0.003273062766436685,26
gradient_boosting,,num__detail_effect_nearby_sum,0.003170263927473051,27
gradient_boosting,,num__detail_effect_inside_sum,0.0030974188235060886,28
gradient_boosting,,num__detail_effect_transport_mean,0.003001075910088579,29
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0028775508093199765,30
extra_trees,,num__detail_effect_level_code,0.002755104463058136,31
extra_trees,,num__detail_effect_negative_count,0.0025437036797904444,32
extra_trees,,num__detail_effect_view_x_location_baseline,0.0023732776007840814,33
extra_trees,,num__detail_effect_inside_sum,0.0023241417796252576,34
extra_trees,,num__detail_effect_transport_mean,0.002127433111554844,35
extra_trees,,num__detail_effect_total_abs_sum,0.0020035844328123637,36
extra_trees,,num__detail_effect_view_mean,0.0018363838760882848,37
extra_trees,,num__detail_effect_transport_sum,0.0018166139373489536,38
gradient_boosting,,num__detail_effect_view_mean,0.0017853773699012495,39
extra_trees,,num__detail_effect_nearby_sum,0.0017150943851731155,40
gradient_boosting,,num__detail_effect_transport_sum,0.0016953342704273964,41
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.0016803975960781653,42
extra_trees,,num__detail_effect_nearby_mean,0.0016488424597520342,43
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0016301024762205556,44
extra_trees,,num__detail_effect_view_sum,0.0016287713244007576,45
extra_trees,,num__detail_effect_positive_count,0.001622217681174514,46
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0016110523135002962,47
gradient_boosting,,num__detail_effect_negative_count,0.0015660320658238515,48
extra_trees,,num__detail_effect_used_count,0.001525666740040593,49
extra_trees,,num__location_quality_x_detail_effect_total,0.001437181343908212,50
gradient_boosting,,num__detail_effect_total_abs_sum,0.0014160056025216954,51
gradient_boosting,,num__detail_effect_positive_count,0.0013520808194601509,52
gradient_boosting,,num__detail_effect_level_code,0.0012647108240681339,53
gradient_boosting,,num__detail_effect_nearby_mean,0.0009468213893845969,54
gradient_boosting,,num__detail_effect_view_sum,0.0004794885992493327,55
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0,56
