feature,importance,rank
num__basiskele_lat_lon_interaction,0.012315506097365609,1
num__attr_quality_x_location_baseline,0.011876391941463409,2
num__bearing_from_district_centroid_sin,0.007210945159899411,3
num__location_baseline_m2,0.007208006051047988,4
num__bearing_from_county_centroid_cos,0.00682818169206192,5
num__location_baseline_log,0.005752261333826181,6
num__bearing_from_district_centroid_cos,0.004642719759045096,7
num__lat,0.004150665175403861,8
num__distance_to_district_centroid_m,0.0036995251983803334,9
num__distance_to_sahil_m,0.0036679715084981706,10
num__location_baseline_level_code,0.003659274262605885,11
num__lat_centered_city,0.0036556237535641176,12
num__distance_to_coast_x_site_inside,0.0035641638789879137,13
num__lat_centered_county,0.003372141767715736,14
num__distance_to_county_centroid_m,0.0031954766459486045,15
num__basiskele_premium_x_location_baseline,0.0031951538171066966,16
num__bearing_from_county_centroid_sin,0.0031844965654764983,17
num__distance_to_kullar_m,0.003062337362226345,18
num__distance_to_coast_x_view_sea,0.0029234758647087504,19
num__location_baseline_vs_trend,0.0028901732002784,20
cat__geo_cluster_city_city_6,0.002845948261361515,21
num__location_baseline_count,0.0027039456134443753,22
num__distance_to_bahcecik_m,0.0026840143779066697,23
num__distance_to_izmit_center_m,0.002645356911185128,24
num__distance_to_basiskele_coast_m,0.002556294665642572,25
cat__geo_cluster_x_room_count_city_6||3+1,0.0024439190227466207,26
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.0024020383065857962,27
num__distance_to_geo_cluster_center_m,0.002140352135803299,28
num__distance_to_coastline_m,0.002139668638026224,29
num__distance_to_yuvacik_m,0.002129446101288163,30
num__distance_to_golcuk_center_m,0.0020145335428902933,31
num__detail_effect_view_x_location_baseline,0.0019921649571421887,32
num__basiskele_distance_to_coast_x_large_home,0.0018485088515316534,33
cat__geo_cluster_city_city_0,0.001846512236620552,34
num__distance_to_coast_x_large_home,0.001752343670403993,35
num__is_small_flat,0.0013984811046406866,36
cat__geo_cluster_city_city_1,0.001392858610353224,37
num__distance_to_karamursel_center_m,0.001267197377159738,38
num__lon,0.0012475119394416475,39
num__demo_population_density,0.0012188361144650217,40
num__transport_score,0.001139260248913518,41
num__lon_centered_city,0.0010744201016799281,42
num__is_large_flat,0.0009927864008762689,43
cat__coast_distance_bucket_1000_3000,0.0008927310024422256,44
cat__geo_cluster_x_room_count_city_9||2+1,0.0008829288286597421,45
num__basiskele_distance_to_coast_x_quality,0.0008179606076066577,46
cat__coast_distance_bucket_500_1000,0.0007845650985678225,47
cat__geo_cluster_x_room_count_city_7||3+1,0.0007583983749608063,48
num__location_quality_x_detail_effect_total,0.000718590671954106,49
cat__geo_cluster_x_room_count_city_5||3+1,0.000674743307838985,50
num__lon_centered_county,0.0006609184033790807,51
cat__geo_cluster_x_room_count_city_0||4+1,0.0006604725885106183,52
cat__geo_cluster_x_room_count_city_0||3+1,0.0006471611629652006,53
cat__coast_distance_bucket_0_500,0.0006149989381661212,54
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||126-150,0.0006049900964403512,55
cat__geo_cluster_x_room_count_missing||4+1,0.0005624016226148248,56
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0005618281285493142,57
cat__geo_cluster_x_room_count_missing||3+1,0.0005390276359241462,58
cat__geo_cluster_city_city_5,0.0005288782266257293,59
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||151-200,0.0004728304725299809,60
cat__geo_cluster_city_city_11,0.00046151663580556947,61
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||101-125,0.0004284234679547182,62
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||101-125,0.00041768338823543964,63
cat__coast_distance_bucket_3000_plus,0.0004151402520166938,64
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||126-150,0.00040614753867476277,65
cat__geo_cluster_x_room_count_city_5||4+1,0.000391039409695939,66
num__demo_high_school_diff_county,0.00038321278315862613,67
cat__geo_cluster_x_room_count_missing||2+1,0.00037569746468656167,68
cat__geo_cluster_x_room_count_city_0||2+1,0.00036021063799851976,69
num__demo_education_high_school_ratio,0.00036002919823297826,70
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.0003569984063273404,71
cat__basiskele_geo_cluster_x_m2_group_other||76-100,0.0003496839614219428,72
cat__geo_cluster_x_room_count_city_1||3+1,0.00034365176819693265,73
num__demo_education_primary_school_ratio,0.00034054862213335864,74
cat__geo_cluster_city_city_7,0.00034049558570553427,75
num__demo_pharmacy_count,0.0003276216984071378,76
cat__geo_cluster_city_city_9,0.0003267853045129172,77
cat__basiskele_geo_cluster_Başiskele_0,0.0003222742890933812,78
cat__geo_cluster_x_room_count_city_8||3+1,0.0003086631463252817,79
cat__geo_cluster_city_city_8,0.0003082683329478115,80
cat__geo_cluster_county_Başiskele_0,0.00030205733216903143,81
num__distance_to_coast_x_near_sea_zero,0.0002894686999583081,82
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||200+,0.00028397053074923306,83
cat__basiskele_geo_cluster_x_m2_group_other||151-200,0.0002814497697244782,84
cat__geo_cluster_x_room_count_city_11||3+1,0.0002760930375400548,85
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||76-100,0.0002731448540870906,86
cat__basiskele_geo_cluster_Başiskele_3,0.0002512099791852888,87
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||76-100,0.00024874987736567467,88
cat__basiskele_geo_cluster_Başiskele_1,0.000217233522591106,89
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||126-150,0.00020465802865099548,90
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||101-125,0.0001989016852547336,91
cat__geo_cluster_county_Başiskele_4,0.00019870779331553255,92
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||200+,0.00019809725491267227,93
cat__basiskele_geo_cluster_Başiskele_4,0.000197281046067535,94
num__demo_education_middle_school_ratio,0.00019596298379569133,95
num__demo_population_female,0.00019057612353113077,96
cat__basiskele_geo_cluster_x_m2_group_other||126-150,0.00019049898456486433,97
cat__geo_cluster_county_Başiskele_3,0.00016139931279699542,98
cat__geo_cluster_county_Başiskele_1,0.0001607120804524605,99
cat__geo_cluster_x_room_count_city_8||2+1,0.00015375609877254576,100
cat__geo_cluster_x_room_count_city_9||3+1,0.00015329549014890818,101
num__demo_education_middle_school_count,0.00015253266162853154,102
num__demo_pharmacy_per_10k,0.00015050428876449892,103
cat__geo_cluster_x_room_count_city_7||2+1,0.00014700071683636842,104
num__demo_education_high_school_count,0.00013958310523077132,105
cat__location_source_missing,0.00013736068812377473,106
num__location_precision_missing,0.00013577131021536536,107
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||101-125,0.00013540819922789409,108
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||151-200,0.000128746620381082,109
cat__geo_cluster_x_room_count_city_1||2+1,0.0001268745836211549,110
num__demo_education_primary_school_count,0.00012185514620534787,111
num__demo_population_male,0.00011746498308937229,112
cat__location_precision_missing,0.00011723580015180374,113
cat__geo_cluster_x_room_count_city_4||3+1,0.00011481109979685915,114
cat__geo_cluster_city_city_4,0.00011000009057034279,115
cat__geo_cluster_x_room_count_city_3||3+1,0.0001032202637726395,116
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||76-100,0.00010124647630211803,117
cat__geo_cluster_county_other,9.974296024901757e-05,118
num__coast_distance_bucket_code,9.963671511098996e-05,119
num__demo_population_total,9.288536733052177e-05,120
num__geo_context_has_approx_location,9.261167807312067e-05,121
cat__geo_cluster_city_missing,9.158001946027344e-05,122
num__location_quality_score,9.095221144185359e-05,123
num__location_backfill_ok,9.08866431988453e-05,124
cat__basiskele_geo_cluster_x_m2_group_other||200+,8.756709221358796e-05,125
cat__geo_cluster_x_room_count_city_1||4+1,8.650769806205546e-05,126
cat__location_source_data_attr_map,8.641347134813312e-05,127
num__location_source_data_attr_map,8.548725170119186e-05,128
cat__geo_cluster_x_room_count_city_4||2+1,8.530822922590877e-05,129
cat__coast_distance_bucket_missing,8.50429348720224e-05,130
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||151-200,8.193954209944982e-05,131
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||151-200,7.972981075481591e-05,132
num__geo_context_missing,7.92480918168509e-05,133
cat__geo_cluster_x_room_count_city_10||1+1,7.913830467304726e-05,134
cat__geo_cluster_x_room_count_city_10||3+1,7.884160694824161e-05,135
cat__basiskele_geo_cluster_other,7.745082480642128e-05,136
cat__basiskele_geo_cluster_Başiskele_5,7.618436041752963e-05,137
