m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.1567161941102122,0.15196714648976165,6261.57765318542,5262.835476740296,38271.07372093023,37791.92157034426
151-200,157,0.11953127785129582,0.09820553975696147,4612.406311868696,3677.955698026002,38226.67821656051,37986.75625918611
126-150,210,0.1164021980230924,0.09735817211906579,4600.007402568988,3746.0911723453373,39304.85638095238,39228.68740345031
0-75,36,0.11224450402914339,0.10327520994822592,6369.627664104693,5693.416068566556,53737.835,50518.4584779795
101-125,242,0.09502234388419656,0.0761273860744636,3741.6970042841963,2953.3601611499143,39855.12661157025,39871.26322464401
76-100,231,0.09124445770899083,0.08077403035138676,4085.7129459171865,3305.538231282997,43828.92463203463,43191.33322844013
