county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3028.1400479326376,0.08821531091431598,0.875
Gölcük,8,620.5189426101242,0.026845786568438067,0.75
Karamürsel,8,620.5189426101228,0.026845786568438005,0.75
İzmit,8,620.5189426101242,0.026845786568438067,0.75
