site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.4606495364648084,0.4606495364648084,11022.68467876572,11022.68467876572,23928.57,34951.25467876572
Evet,385,0.11360973930643456,0.09352422696116157,4772.669225999474,3823.942877332185,42168.258181818186,41845.52940376021
Hayır,530,0.10121085377809284,0.08363950366857358,4113.207279061368,3201.748141026186,40022.29345283019,39624.517910577546
,3,0.07373199273741898,0.08077846060781972,3164.6504833906147,4038.9230303909862,44908.426666666666,41743.77618327605
