county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.10670658068557518,0.08746593435134327,4393.900050099304,3489.988075893001,40919.74840043526,40556.80728648789
