rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
205,0.27865384636184876,0.23946541424905687,0.31714811962849065,0.1264346156561165,4928.151556486429,used_blend,,205,0.31714811962849065,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
