county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.10933495706307417,0.08901852293862586,4509.345486220824,3518.3824566519397,40919.74840043526,40489.46834404275
