is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10359724265935014,4383.032224579292,41880.54601459854,41308.168427725985
1,234,0.1261312577748304,4879.108666667186,38107.15709401709,38092.84630420079
