county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2855.8681181461325,0.08317469825519368,1.0
Gölcük,8,2457.552938136292,0.09166073177507596,1.0
Karamürsel,8,2457.5529381362917,0.09166073177507594,1.0
İzmit,8,2457.552938136295,0.09166073177507605,1.0
