heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.28217435212623937,0.28217435212623937,7599.830837636515,7599.830837636515,31222.53,34654.66847208386
Yok,7,0.2439545610812516,0.28617299190929796,9787.011645530674,9837.196596882117,38691.852857142854,35454.58241181171
Kombi (Doğalgaz),411,0.11289711437311072,0.09584827006053712,4505.489411668044,3727.4821259741257,39626.50433090024,39467.67226110233
Yerden Isıtma,479,0.10479672876353414,0.08185063417799626,4475.888473622445,3376.377066999972,42124.539373695196,41473.88271544287
Kat Kaloriferi,3,0.09601956993673588,0.09548628611314787,4242.329608434033,4048.6185311974696,42044.49,37802.160391565965
Merkezi,2,0.09148189472309545,0.09148189472309545,3133.299412913271,3133.299412913271,36354.165,39055.18384616136
Merkezi (Pay Ölçer),10,0.07825642757986698,0.05928297331654412,3164.221509887905,2580.0173230288456,40760.307,41735.00287243709
Kombi (Elektrik),2,0.07167308879411156,0.07167308879411156,2438.17471117734,2438.17471117734,33321.479999999996,35256.245496495874
,3,0.07050495713975652,0.08639817300963565,3053.626469956192,4319.908650481782,44908.426666666666,41915.83525128666
