site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.5126898848002654,0.5126898848002654,12267.935796735088,12267.935796735088,23928.57,36196.50579673509
Evet,385,0.11772905016693401,0.09383977779958244,4970.1713859622605,3922.6435978081645,42168.258181818186,41690.76196000457
Hayır,530,0.10324710862552014,0.08447615559104446,4190.835987287258,3232.9054937619258,40022.29345283019,39601.330638885906
,3,0.07222837579913807,0.07256114992559291,3078.9363263422733,3628.0574962796454,44908.426666666666,41829.49034032439
