heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.2787413804011124,0.2787413804011124,7511.751871388538,7511.751871388538,31222.53,34593.345990839895
Yok,7,0.2485539479963093,0.3083733353586546,9983.142949235664,10600.333402953751,38691.852857142854,35492.2917428951
Kombi (Doğalgaz),411,0.11296591134840829,0.09465834474113975,4501.077601624213,3675.9182478680596,39626.50433090024,39493.71857730668
Yerden Isıtma,479,0.10521219756606079,0.0828987020069706,4499.130566464766,3289.0342620261945,42124.539373695196,41435.3724551413
Kat Kaloriferi,3,0.10132511914470228,0.1057209049678844,4460.912650882157,4482.566370638298,42044.49,37583.57734911784
Merkezi,2,0.09046579109193928,0.09046579109193928,3099.4262327483557,3099.4262327483557,36354.165,39011.08872357417
Merkezi (Pay Ölçer),10,0.08023170556248761,0.0549086240235572,3235.548007126707,2397.515729558523,40760.307,41786.98215643515
Kombi (Elektrik),2,0.07456259011867715,0.07456259011867715,2528.991086720471,2528.991086720471,33321.479999999996,35053.9462407471
,3,0.07222837579913807,0.07256114992559291,3078.9363263422733,3628.0574962796454,44908.426666666666,41829.49034032439
