is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10390843254857872,4394.902695363617,41880.54601459854,41301.85802332068
1,234,0.12649038718895955,4895.963484228212,38107.15709401709,38075.04625664244
