m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.15805568640870327,0.14499230985979017,6305.827318875279,5179.884298441375,38271.07372093023,37780.33795046585
151-200,157,0.12073413999682563,0.09755095102222812,4653.373308417787,3654.2749325243494,38226.67821656051,38003.9082207516
126-150,210,0.1197314738878526,0.10086998298008203,4735.684744307133,3817.4804417379382,39304.85638095238,39158.9872598684
0-75,36,0.11436607136429701,0.10125021970419928,6495.00449724687,5788.09774889188,53737.835,50341.93712176575
101-125,242,0.09937548537565483,0.07795070216610536,3945.5971544212907,3108.732490426515,39855.12661157025,39758.091114732735
76-100,231,0.09400310327465317,0.07567301828749784,4204.697610064554,3344.893361786766,43828.92463203463,43086.62483454421
