county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2951.233637562113,0.08605149951104715,1.0
Gölcük,8,2393.5907021143144,0.088568953829088,1.0
Karamürsel,8,2393.5907021143144,0.088568953829088,1.0
İzmit,8,2393.5907021143144,0.088568953829088,1.0
