site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,2,0.17647973729309077,0.17647973729309077,4247.487472303415,4247.487472303415,28120.75,32178.77925957284
,18,0.1313852747181362,0.1185692610488802,5602.317480691251,5093.580208226755,42992.14388888889,41409.94911445463
Hayır,4251,0.12110176644450232,0.094493279191844,4288.07352263064,3277.6379119408375,36178.76334274288,35926.70801732586
Evet,2396,0.1178534784996013,0.09196870467224025,4903.719356546082,3700.8509520164043,41733.863626878134,41073.14677719941
