county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,Gündoğdu Mh.,new_vs_old,29244.023039765783,42173.57554924536,12929.552509479578,0.4421263275541152,a > b,True
İzmit,Gündoğdu Mh.,elevator,38826.346687882724,40724.709951055585,1898.3632631728615,0.0488936875373165,a > b,True
İzmit,Gündoğdu Mh.,site_inside,38826.346687882724,39676.56474388719,850.2180560044653,0.02189796693567899,a >= b,True
İzmit,Gündoğdu Mh.,parking,38826.346687882724,39659.10312958605,832.7564417033282,0.021448230718117557,a > b,True
İzmit,Gündoğdu Mh.,heating,38859.28871249817,39132.16792763019,272.8792151320158,0.007022239062349349,a > b,True
İzmit,Gündoğdu Mh.,floor,38096.52676353952,38826.346687882724,729.8199243432027,0.01915712497554188,a > b,True
İzmit,Gündoğdu Mh.,net_gross,38790.4747761286,38800.80248420754,10.327708078941214,0.00026624340481897933,a > b,True
İzmit,Gündoğdu Mh.,total_quality,28764.16703477366,45182.65216713505,16418.485132361388,0.5707964743951286,a > b,True
Başiskele,Yeşilyurt Mh.,new_vs_old,30862.2905043477,40684.14124809166,9821.850743743962,0.3182476278732558,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,36642.99059283061,38842.954611564346,2199.9640187337354,0.06003778575769876,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,36642.99059283061,37875.08010070605,1232.0895078754402,0.03362415261260102,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,36642.99059283061,37368.929966475276,725.9393736446655,0.019811138826280713,a > b,True
Başiskele,Yeşilyurt Mh.,heating,36293.92168348984,37020.794957791004,726.8732743011642,0.020027410667825957,a > b,True
Başiskele,Yeşilyurt Mh.,floor,35351.78954578341,36642.99059283061,1291.2010470472014,0.036524347526311,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,36597.32550030752,36621.09161474489,23.76611443737056,0.0006493948427234351,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,30609.09170325372,44296.214179636634,13687.122476382912,0.4471587268604897,a > b,True
Gölcük,Topçular Mh.,new_vs_old,27037.84450368282,39788.00662284379,12750.162119160974,0.47156725520128934,a > b,True
Gölcük,Topçular Mh.,elevator,36159.43512334214,37980.71613507933,1821.2810117371919,0.050368071445936205,a > b,True
Gölcük,Topçular Mh.,site_inside,36159.43512334214,36969.08703132844,809.6519079862992,0.02239116582503363,a >= b,True
Gölcük,Topçular Mh.,parking,36159.43512334214,36925.805943448824,766.3708201066838,0.02119421438671661,a > b,True
Gölcük,Topçular Mh.,heating,35500.05450857154,36514.916823539665,1014.8623149681225,0.028587626949222924,a > b,True
Gölcük,Topçular Mh.,floor,35487.61626772258,36159.43512334214,671.81885561956,0.01893107867689063,a > b,True
Gölcük,Topçular Mh.,net_gross,36140.21388824926,36128.8776775288,-11.336210720459349,-0.0003136730390006142,a > b,False
Gölcük,Topçular Mh.,total_quality,25749.93086450007,41848.14394647379,16098.213081973721,0.6251750020877683,a > b,True
Karamürsel,4 Temmuz Mah.,new_vs_old,24884.18349705293,40364.63524873111,15480.451751678178,0.6221000481495224,a > b,True
Karamürsel,4 Temmuz Mah.,elevator,35902.51891800408,38118.04022437577,2215.5213063716874,0.06170935558676544,a > b,True
Karamürsel,4 Temmuz Mah.,site_inside,35902.51891800408,36508.22476100679,605.70584300271,0.016870845312721663,a >= b,True
Karamürsel,4 Temmuz Mah.,parking,35902.51891800408,36769.798137641206,867.2792196371229,0.024156500595901288,a > b,True
Karamürsel,4 Temmuz Mah.,heating,35659.56409403308,36229.35273676542,569.7886427323392,0.015978564438696604,a > b,True
Karamürsel,4 Temmuz Mah.,floor,35461.146008926604,35902.51891800408,441.37290907747956,0.012446662298121249,a > b,True
Karamürsel,4 Temmuz Mah.,net_gross,35954.75265713835,35877.57838996155,-77.17426717680064,-0.0021464274254012618,a > b,False
Karamürsel,4 Temmuz Mah.,total_quality,24923.68978209844,42427.91674265172,17504.226960553282,0.7023128242081466,a > b,True
