rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
6667,0.63654927306385,0.6559507257004386,0.11997876677068198,0.0939497341195559,4512.861678803706,3439.9114390566465,all_rows
6662,0.6368035061394195,0.656222915365085,0.11979443055399853,0.09384281640675367,4508.736634067111,3438.4380404768726,score_lt_25
6667,0.63654927306385,0.6559507257004386,0.11997876677068198,0.0939497341195559,4512.861678803706,3439.9114390566465,score_lt_45
5,0.024553892352589646,0.01875135337982836,0.36558834187967115,0.41185380609623956,10009.071285844519,8031.1492188766715,score_gte_25
