district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Ulaşlı Yalı Mh.,2,0.46711996498593006,0.46711996498593006,11961.683745974999,11961.683745974999,27393.165,26107.728291242445
Acısu Mh.,1,0.44924048382626863,0.44924048382626863,27509.672297966034,27509.672297966034,61235.96,33726.287702033966
Şevkatiye Mh.,1,0.3612844637685202,0.3612844637685202,9540.167871387486,9540.167871387486,26406.25,35946.417871387486
Durhasan Mh.,1,0.3020048120324825,0.3020048120324825,9471.970202854449,9471.970202854449,31363.64,40835.61020285445
Yuvacık Yakacık Mh.,1,0.2603570970239936,0.2603570970239936,8511.674926608477,8511.674926608477,32692.31,41203.98492660848
Dereköy Mh.,12,0.24156310470489725,0.18466684168446662,6764.055220260604,5451.527476021714,30411.850833333334,32003.778125989837
Yalakdere Mh.,1,0.23905158203916535,0.23905158203916535,13365.156414870078,13365.156414870078,55909.09,42543.93358512992
Akçakoca Mh.,22,0.2268442054933715,0.19453954830484493,5915.543642595163,5979.855333142477,27434.883181818182,26567.740138723744
Rahmiye Mah.,6,0.22566397255656945,0.22334929780186213,9222.532685721393,9375.99541547917,42023.53166666667,41610.227013577736
Çukurbağ Mh.,27,0.21006269588655935,0.20185564335596498,5788.173528184844,5477.626341690906,27429.102592592593,26701.251098870915
Bahçecik Şehitekrem Mh.,5,0.20344346740692115,0.19684610333305116,8661.745119917721,7983.203954489756,41036.438,39425.83746778009
Sahil Mah.,7,0.20197219860412588,0.21550814342312227,10121.79941387016,6511.883905277922,42624.28428571428,40625.95893930901
Tepecik Mah.,24,0.19857315588538557,0.17103207970536347,5190.817184403716,5198.015481445014,28886.956666666665,29116.914478226157
Arızlı Mh.,2,0.18519878384677735,0.18519878384677735,6006.847314600413,6006.847314600413,32579.364999999998,38586.212314600416
Yenidoğan Mh.,15,0.18217987667153535,0.14350131088778628,5347.504372561847,4837.626667962155,31812.518,32460.00480661105
Uzuntarla Mh.,5,0.18134040534194115,0.1441788816504435,6341.1126150685905,6686.770160632783,36251.865999999995,39918.270550815476
Ulaşlı Yavuz Sultan Selim Mh.,8,0.17804790623679964,0.17012616384316137,5723.476216650559,5489.285307376484,30427.38625,30341.374344874934
Atakent Mah.,16,0.1767599659486908,0.1565143986726426,7382.896947319248,6065.936615773604,41882.774375,40562.55195081178
Seymen Mah.,21,0.17570679478156215,0.12483964902185234,7250.587866222875,6307.420341695783,41955.845714285715,40406.60490114157
Maşukiye Mh.,11,0.17548324260340525,0.10826676246005888,7292.5232048897915,4721.948073036307,44085.38363636364,44709.66309525654
Karabaş Mh.,54,0.1726966460521444,0.15985528769998925,4962.998601193558,3686.121772845123,28882.636111111115,27986.64893719869
Saraylı Mh.,2,0.1723186868888572,0.1723186868888572,6334.326098212736,6334.326098212736,36350.575,34996.76270807199
