county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3713.6008195208065,0.1170100731208983,1.0
Gölcük,8,4242.9620402841265,0.15481601095148229,0.875
Karamürsel,8,4720.1901125287,0.18221515350190956,0.875
İzmit,8,4242.8002812844725,0.14145103682288337,1.0
