rows,actual_variance,prediction_variance,variance_explained_ratio,mape,r2,attribute_sensitivity_avg_abs_diff,note
1753,60883068.0172442,27199218.709252767,0.44674520511267607,0.10463881283837974,0.4944325581374862,3713.6008195208065,Başiskele predictions are compressed toward mean
