model_scope,feature,importance,rank
gradient_boosting,num__attr_total_quality_score,0.10325713014612345,1
gradient_boosting,num__attr_effect_building_age_bucket,0.07212136028857376,2
gradient_boosting,num__attr_m2_per_room,0.031557143713626876,3
gradient_boosting,num__attr_building_age_inverse,0.019663300794652942,4
gradient_boosting,num__attr_effect_elevator,0.016158610378797008,5
extra_trees,num__attr_is_old_building,0.013710818619245595,6
extra_trees,num__attr_effect_building_age_bucket,0.012349994648331176,7
extra_trees,num__attr_has_elevator,0.012257663776553598,8
gradient_boosting,num__detail_effect_inside_x_attr_quality,0.011324661473937198,9
extra_trees,num__attr_building_age_score,0.009829526276892925,10
extra_trees,num__attr_m2_per_room,0.009664252934373202,11
gradient_boosting,num__attr_quality_x_county_income,0.009610399510133424,12
gradient_boosting,num__attr_building_age_score,0.00937227175660425,13
extra_trees,num__attr_total_quality_score,0.0088471278053663,14
extra_trees,num__attr_compactness_score,0.008028392433672952,15
extra_trees,num__detail_effect_outside_x_attr_quality,0.005619003793673003,16
gradient_boosting,num__detail_effect_outside_x_attr_quality,0.005250495016781668,17
extra_trees,num__detail_effect_total_x_attr_quality,0.005238513602876706,18
extra_trees,num__attr_effect_elevator,0.005057049589105276,19
gradient_boosting,num__attr_quality_x_demo_income,0.005013148309900749,20
extra_trees,num__detail_effect_inside_x_attr_quality,0.004441061963733845,21
extra_trees,num__attr_effect_total_quality_bucket,0.0044224789516445545,22
extra_trees,num__attr_is_mid_age_building,0.004001505310285877,23
extra_trees,num__attr_compact_home_x_quality,0.003855680331638497,24
extra_trees,num__attr_net_gross_ratio,0.003588960383074274,25
extra_trees,num__attr_building_age_inverse,0.003567028432249546,26
extra_trees,num__attr_quality_x_location_baseline,0.0035085868506430323,27
extra_trees,num__attr_quality_x_county_income,0.0034267039625937015,28
extra_trees,num__attr_quality_x_demo_income,0.002920941690589416,29
gradient_boosting,num__detail_effect_total_x_attr_quality,0.0028933499889087586,30
extra_trees,num__attr_floor_ratio,0.002610515163307512,31
gradient_boosting,num__attr_old_building_x_no_elevator,0.0025241067237641904,32
gradient_boosting,num__attr_effect_total_quality_bucket,0.002381211301397386,33
extra_trees,num__attr_amenity_score,0.0022964471154997396,34
extra_trees,num__attr_quality_x_district_median,0.0022027011062179754,35
extra_trees,num__attr_is_new_building,0.0021081407741246664,36
extra_trees,num__attr_is_middle_floor,0.0020930403676921107,37
extra_trees,num__attr_net_gross_good,0.0020116820380431826,38
gradient_boosting,num__attr_amenity_score,0.0019382859907213946,39
extra_trees,num__attr_effect_site_inside,0.0018597045472976803,40
extra_trees,num__attr_old_building_x_no_elevator,0.0017643851821827405,41
gradient_boosting,num__attr_quality_x_location_baseline,0.0016759747384131512,42
extra_trees,num__attr_heating_quality_score,0.0016549855176755932,43
extra_trees,num__attr_floor_quality_score,0.0016129248944969402,44
extra_trees,num__attr_large_home_x_quality,0.0015779345033994881,45
extra_trees,num__attr_new_building_x_site_inside,0.0015621744795449144,46
extra_trees,num__attr_is_ground_or_below,0.0015480624995694036,47
gradient_boosting,num__attr_heating_quality_score,0.0015465214376688043,48
extra_trees,num__attr_net_gross_bad,0.0014611590890790587,49
gradient_boosting,num__attr_compact_home_x_quality,0.0014396706069548899,50
extra_trees,num__attr_is_young_building,0.0013535947998085636,51
gradient_boosting,num__attr_net_gross_ratio,0.0012736892064482094,52
gradient_boosting,num__attr_floor_ratio,0.0012459782139171557,53
gradient_boosting,num__attr_effect_heating_quality_bucket,0.001165934337719861,54
extra_trees,num__attr_effect_parking,0.0010537831287779865,55
extra_trees,num__attr_is_top_floor,0.0009654036849919231,56
extra_trees,num__attr_effect_heating_quality_bucket,0.0009359293358081046,57
extra_trees,num__attr_has_parking,0.0008711883561252947,58
extra_trees,num__attr_is_furnished,0.0006832399258083522,59
extra_trees,num__attr_is_site_inside,0.0006793751598344333,60
gradient_boosting,num__attr_quality_x_district_median,0.0006599339623362763,61
gradient_boosting,num__attr_new_building_x_site_inside,0.0006487590443160924,62
gradient_boosting,num__attr_is_old_building,0.00057885978904163,63
extra_trees,num__attr_has_premium_heating,0.00045193825915714885,64
extra_trees,num__attr_has_balcony,0.00040767745941093443,65
extra_trees,num__attr_county_elevator_premium,0.0003203909879960743,66
extra_trees,num__attr_county_good_heating_premium,0.00028245351490826793,67
extra_trees,num__attr_county_parking_premium,0.0002742358351819336,68
gradient_boosting,num__attr_large_home_x_quality,0.0002270112650469832,69
extra_trees,num__attr_has_natural_gas_heating,0.00021120970547605213,70
extra_trees,num__attr_county_new_building_premium,0.00018019872158129324,71
gradient_boosting,num__attr_net_gross_bad,0.0001648511333832118,72
extra_trees,num__attr_county_high_quality_premium,0.00014684862925195687,73
extra_trees,num__attr_county_site_inside_premium,0.00013375599439704577,74
extra_trees,num__attr_has_poor_heating,0.00012083223595401479,75
gradient_boosting,num__attr_effect_site_inside,0.00011946764791890675,76
extra_trees,cat__location_source_data_attr_map,0.000119216561114769,77
extra_trees,num__attr_county_old_building_discount,0.0001080317310542367,78
extra_trees,num__location_source_data_attr_map,0.00010614964095103896,79
gradient_boosting,num__attr_compactness_score,9.352497216098937e-05,80
gradient_boosting,num__attr_floor_quality_score,5.903912392648279e-05,81
gradient_boosting,num__attr_is_middle_floor,5.038550161922295e-05,82
extra_trees,num__attr_credit_eligible,0.0,83
gradient_boosting,num__attr_has_balcony,0.0,84
gradient_boosting,num__attr_is_ground_or_below,0.0,85
gradient_boosting,num__attr_is_new_building,0.0,86
gradient_boosting,num__attr_is_young_building,0.0,87
gradient_boosting,num__attr_is_mid_age_building,0.0,88
gradient_boosting,num__attr_has_parking,0.0,89
gradient_boosting,num__attr_has_elevator,0.0,90
gradient_boosting,num__attr_is_top_floor,0.0,91
