district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.2672100868373414,0.2672100868373414,6680.252170933534,6680.252170933534,25000.0,31680.252170933534
Seymen Mah.,10,0.20621170836411645,0.12366840788792191,8244.805414093236,5304.959730220475,44081.542,41527.9184989543
Bahçecik Kılıçaslan Mh.,11,0.19941255321346674,0.15892944714949123,7639.713228236226,7442.609191391679,42051.83090909091,40924.4253450621
Atakent Mah.,5,0.17954994000002583,0.2550445574943066,8901.484536836255,10063.873048185349,47155.418,43415.872153200035
Sahil Mah.,3,0.15293380033965512,0.1453058540713878,5174.473848778543,4430.055817757657,35550.026666666665,39727.384501449
Döngel Mh.,41,0.13809668649594053,0.10796716178493863,5782.49073543695,4360.883030591733,39830.82365853659,38737.69378384492
Bahçecik Şehitekrem Mh.,3,0.13188858365893705,0.14120093246019183,4773.774649353094,4765.531470531474,35035.18666666667,35046.84630054552
Kullar Tepecik Mh.,11,0.12236273143913247,0.07303953524786037,4579.4203394966025,2971.381225837111,38974.27636363636,38501.68845002096
Barbaros Mah.,111,0.11851258278299244,0.09187007376061809,4822.037825570339,3857.4119173337203,40588.76837837838,40268.12746113121
Kullar Yakacık Mh.,24,0.11419810478055802,0.0940819524561548,4571.198496987839,4156.959240073378,39630.2175,39470.6400265419
Paşadağ Mh.,114,0.11163697205198087,0.08996576148011598,4596.205754119194,3621.521823293526,41537.009122807016,41064.73317014657
Fatih Mah.,200,0.1074956454221016,0.08983473373291147,4337.034604968329,3763.9195268994663,41530.4947,41484.21081754649
Körfez Mh.,13,0.10524654356405268,0.07621286216851314,4065.035862236156,3231.425355944957,35555.35692307692,34235.17416866662
Serdar Mah.,38,0.10242524898545473,0.08737377176061017,3987.7724700465164,3460.493197916516,37623.35236842106,36654.170399763345
Mahmutpaşa Mh.,27,0.09979439434009953,0.10286770170316886,4239.922558780296,4327.049251032164,43650.23074074074,44062.849099164734
Yeşilyurt Mh.,206,0.09943301839624459,0.08126754640135764,4259.37752284969,3341.2817857161826,41282.921844660195,40376.62811176843
Aydınkent Mh.,21,0.09427490091606602,0.10125325655017976,3621.5321185369053,3608.379412894781,37026.04285714286,37112.84896273694
Kullar Merkez Mh.,7,0.09220750202820346,0.08319542208981663,3345.5215934440816,3035.9269603275607,38300.97571428572,39008.62905013049
Karşıyaka Mh.,4,0.08657917664073267,0.0676847965942391,6063.179442238297,4430.277902917453,67031.82,61985.49770105512
Altınkent Mh.,25,0.08433012119427208,0.05529974932880524,3069.435275551422,2138.74993902602,35165.5192,34625.8163938765
Yaylacık Mh.,37,0.08313532060143994,0.05947452918225392,3471.3480624877798,2813.1638688710045,42317.49945945946,41789.187779757696
Damlar Mah.,5,0.08311336857355447,0.06561939000677498,3273.549450770547,2775.777425213797,39906.932,41182.373450409425
Havuzlubahçe Mh.,10,0.07870095130822755,0.062100989682634125,2466.4035809074044,2095.9343925118956,31740.775,31920.329050255834
Yeşilkent Mh.,6,0.07092633636078655,0.07345170900085152,2111.853581148234,2286.559860510084,29750.125,30117.57719583857
Yeniköy Merkez Mh.,10,0.06435884424738617,0.05908083239908205,2486.2956334280243,2586.8608439409836,38734.704,38921.013024961205
Vezirçiftliği Mh.,1,0.025821774084332977,0.025821774084332977,925.2801519493514,925.2801519493514,35833.33,36758.61015194935
