county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3238.227600454664,0.1007493516709056,1.0
Gölcük,8,72713.95712102046,0.11900160879686822,0.625
Karamürsel,8,72713.95712102046,0.11900160879686822,0.625
İzmit,8,72713.95712102046,0.11900160879686822,0.625
