rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
216,0.29311806258533346,0.18750744746631698,0.30578802651916115,0.12469454881158096,4766.1455762967225,used_blend,,216,0.30578802651916115,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
