floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.13804497822362805,0.11417633151278407,5843.33674869584,5214.36867273377,41418.09552238806,39666.39885286908
En Üst Kat,163,0.11427238829223257,0.08420816803252486,4475.43876709297,3194.5776335441915,38676.08797546012,38175.964949873
Çatı,31,0.10580827144056729,0.08479348686652356,4131.165435650622,3311.8804118178778,38903.83903225807,37970.34797163465
Ara Kat,517,0.10282459217735858,0.08836963887765459,4393.800402731652,3578.238947142272,42414.60651837524,41985.7273442786
Zemin/Giriş,141,0.09291757750154628,0.06712017373516949,3490.2979327672365,2530.077321304754,38238.74794326241,38813.47905842786
