m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.15456636040314137,0.15721530539324954,6223.451137073372,4861.330462028916,38271.07372093023,37602.34399944983
151-200,157,0.11865106647621043,0.09665928355647493,4576.954569982704,3625.2316695911504,38226.67821656051,37969.114914063764
126-150,210,0.11655600999941391,0.10071279794291342,4612.439367451302,3786.621733690812,39304.85638095238,39186.07891882928
0-75,36,0.11045817828975263,0.10085844464113919,6262.125567579446,5540.822792052706,53737.835,50452.860871682584
101-125,242,0.09453445150539837,0.07587908316797476,3717.567734497059,2936.555198413078,39855.12661157025,39846.42059631905
76-100,231,0.09009522560161232,0.0786577403697696,4038.5393104286914,3300.6925750408627,43828.92463203463,43162.199996512034
