is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.09974066702200034,4207.650719636454,41880.54601459854,41388.4414210909
1,234,0.12433677316502888,4831.420014894949,38107.15709401709,37972.86755502264
