county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,919,0.5007619335854092,0.5076400243513424,0.10600344051217299,0.08716223411611564,4366.477721911196,3420.7588426612783
