room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.3535576168212456,0.3535576168212456,18659.986117916,18659.986117916,52777.78,34117.793882084
4.5+1,2,0.2891771556166276,0.2891771556166276,10053.583951192077,10053.583951192077,34219.0,44272.58395119208
3.5+1,2,0.16754757521472466,0.16754757521472466,11193.817730659459,11193.817730659459,61497.96,50304.14226934054
5+1,6,0.16203955629349573,0.15676671848009704,6561.066605348645,5238.333024835014,36316.30333333334,35184.317529410604
4+1,80,0.13073693302527536,0.10202184882220867,5216.0644714888585,3702.7834630900143,38162.069875,36966.1983544048
1+1,40,0.11905928477473234,0.11301390796104398,6192.927325528867,5961.05646176486,49987.860499999995,47277.545773415615
3+1,400,0.11530634558691327,0.09300822371680126,4495.492820599548,3672.721874060113,39217.910575,39192.37773798593
2+1,384,0.08790140278179086,0.0746316107409059,3765.189072817995,3065.3996983416,42310.314427083336,41979.71168543737
2.5+1,1,0.04306654083846593,0.04306654083846593,1851.861256054035,1851.861256054035,43000.0,44851.861256054035
3+2,1,0.02438480727697073,0.02438480727697073,884.3786802463364,884.3786802463364,36267.61,35383.231319753664
2+2,1,0.009253351071380029,0.009253351071380029,392.3420854265132,392.3420854265132,42400.0,42007.65791457349
4+2,1,0.003209779270927913,0.003209779270927913,111.27235875809856,111.27235875809856,34666.67,34555.3976412419
