feature,importance
num__basiskele_detail_group_bucket_median,0.13783014709312258
num__district_m2_group_target_median,0.0731009031171396
num__attr_total_quality_score,0.06562553559752404
num__attr_quality_x_county_income,0.02580341276328853
num__site_project_oof_price_level,0.020677783538048763
num__attr_m2_per_room,0.01956992686687435
num__site_project_oof_residual_mean,0.016550162476311716
num__detail_effect_inside_mean,0.013876004628164056
num__detail_effect_total_mean,0.012767687800696545
num__detail_effect_front_sum,0.010162012530426685
num__basiskele_district_premium_bucket_mean,0.009722586499756804
cat__elevator_Yok,0.009400014897571463
num__attr_quality_x_location_baseline,0.009244845605762195
num__detail_effect_subtype_sum,0.008976013675245947
num__basiskele_lat_lon_interaction,0.008909851293675995
num__attr_effect_total_quality_bucket,0.008807809390424472
num__total_floors,0.008685206465581467
num__district_room_count_target_median,0.008211947875099447
cat__elevator_Var,0.008046696744627702
num__known_premium_x_district_code,0.007399270768428831
num__estimated_monthly_rent_gross,0.007155972961424386
num__attr_effect_elevator,0.00709435236055325
num__location_baseline_log,0.006744503226823165
num__bearing_from_district_centroid_sin,0.006347775992677462
num__attr_has_elevator,0.006119447927608132
num__detail_effect_subtype_mean,0.006043912252349298
num__detail_effect_front_mean,0.005909272808365708
num__basiskele_detail_subtype_premium_signal,0.0057893564501316245
num__net_m2,0.005628781945197508
num__detail_effect_outside_mean,0.005627339547398686
num__bearing_from_district_centroid_cos,0.005363247885985275
num__detail_effect_inside_x_attr_quality,0.005226345717594152
num__basiskele_premium_x_detail_outside,0.005223441853679632
cat__site_id_bucket_x_district_b1__yesilyurt mh.,0.005072860891808631
num__bearing_from_county_centroid_cos,0.004904710045502608
num__location_baseline_m2,0.004871193728450767
num__dues,0.0047442461749180875
num__distance_to_coast_x_site_inside,0.00448958697888295
cat__floor_segment_Zemin/Giriş,0.004462702835175341
num__detail_effect_inside_sum,0.004414900877004184
num__attr_net_gross_ratio,0.004372501614650584
num__lat_centered_county,0.004276537207481624
num__net_gross_ratio,0.004132372639092608
num__basiskele_district_premium_bucket_count,0.004081265051711396
num__distance_to_sahil_m,0.003982761282766149
num__lat_centered_city,0.003896384101337669
num__basiskele_premium_x_detail_view,0.0037897947127215233
num__detail_effect_outside_sum,0.003734656632288096
num__location_baseline_vs_trend,0.003709855943443364
num__distance_to_district_centroid_m,0.0037096804186041573
