feature,importance,rank
num__attr_quality_x_location_baseline,0.009244845605762195,1
num__basiskele_lat_lon_interaction,0.008909851293675995,2
num__location_baseline_log,0.006744503226823165,3
num__bearing_from_district_centroid_sin,0.006347775992677462,4
num__bearing_from_district_centroid_cos,0.005363247885985275,5
num__bearing_from_county_centroid_cos,0.004904710045502608,6
num__location_baseline_m2,0.004871193728450767,7
num__distance_to_coast_x_site_inside,0.00448958697888295,8
num__lat_centered_county,0.004276537207481624,9
num__distance_to_sahil_m,0.003982761282766149,10
num__lat_centered_city,0.003896384101337669,11
num__location_baseline_vs_trend,0.003709855943443364,12
num__distance_to_district_centroid_m,0.0037096804186041573,13
num__location_baseline_level_code,0.003494470811330459,14
num__basiskele_premium_x_location_baseline,0.003149506195586511,15
num__bearing_from_county_centroid_sin,0.002959067310910065,16
num__distance_to_yuvacik_m,0.0027949115473599536,17
num__distance_to_county_centroid_m,0.002714632246398983,18
cat__geo_cluster_city_city_6,0.0026336029428318053,19
num__detail_effect_view_x_location_baseline,0.002631575622185532,20
num__distance_to_coast_x_view_sea,0.0026232708710936126,21
cat__geo_cluster_x_room_count_city_6||3+1,0.0026122284567255236,22
num__location_baseline_count,0.0025711403042962683,23
num__distance_to_bahcecik_m,0.0025241300668989975,24
num__distance_to_kullar_m,0.0024712762825122945,25
num__distance_to_basiskele_coast_m,0.0024030926081122614,26
num__distance_to_izmit_center_m,0.002337991950642195,27
num__distance_to_geo_cluster_center_m,0.0020076452388910803,28
num__lat,0.001967686711978355,29
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.0019500052801254923,30
num__distance_to_golcuk_center_m,0.0018538349823343703,31
num__basiskele_distance_to_coast_x_large_home,0.0018201121104787726,32
cat__geo_cluster_city_city_1,0.0017152974730528562,33
num__distance_to_coast_x_large_home,0.0016463369844077062,34
num__demo_population_density,0.0013801016091295134,35
num__is_small_flat,0.0011534099806043369,36
num__distance_to_coastline_inv,0.001134932209240259,37
num__distance_to_karamursel_center_m,0.001060503338090607,38
num__lon_centered_city,0.0010257225489708316,39
cat__coast_distance_bucket_1000_3000,0.0009889031018419767,40
num__distance_to_coastline_m,0.00097073576655572,41
num__transport_score,0.0009700579095257611,42
cat__geo_cluster_city_city_0,0.0009524218034130651,43
num__is_large_flat,0.0009320411301469086,44
num__location_quality_x_detail_effect_total,0.0009296145222924156,45
num__lon,0.0008955037092473739,46
num__site_tier_x_coast_inv,0.0008872801177191956,47
num__basiskele_distance_to_coast_x_quality,0.0008625604107422395,48
num__lon_centered_county,0.0007278018653478527,49
cat__coast_distance_bucket_500_1000,0.0006175850435447935,50
cat__coast_distance_bucket_0_500,0.0006160842926591481,51
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||126-150,0.0005750071225270122,52
cat__geo_cluster_x_room_count_city_9||2+1,0.000569262845905659,53
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0005292118738964168,54
cat__geo_cluster_x_room_count_missing||3+1,0.0005090834555856465,55
cat__geo_cluster_x_room_count_city_0||3+1,0.0005050759493011592,56
cat__geo_cluster_city_city_5,0.0004946902858624604,57
cat__geo_cluster_x_room_count_city_0||4+1,0.00045911959685607955,58
cat__geo_cluster_city_city_11,0.00045316807034417476,59
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||101-125,0.00044152464040288995,60
cat__coast_distance_bucket_3000_plus,0.00043555670002843504,61
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.00041004606151777504,62
cat__geo_cluster_x_room_count_missing||4+1,0.00040204646801624575,63
cat__geo_cluster_x_room_count_city_1||3+1,0.000401504837058135,64
num__demo_pharmacy_count,0.0003995487186915043,65
cat__geo_cluster_x_room_count_missing||2+1,0.00037707967309124816,66
cat__basiskele_geo_cluster_Başiskele_0,0.0003743370141945449,67
num__demo_education_high_school_ratio,0.0003675063232988486,68
num__distance_to_coast_x_near_sea_zero,0.00036571192712685886,69
cat__geo_cluster_x_room_count_city_5||3+1,0.0003576971506526076,70
cat__geo_cluster_city_city_9,0.0003565804605548954,71
num__demo_high_school_diff_county,0.0003386223217938354,72
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||76-100,0.0003379199017905088,73
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||126-150,0.0003230307950941982,74
num__demo_education_primary_school_ratio,0.00032019397088086315,75
cat__geo_cluster_x_room_count_city_5||4+1,0.00031663286747327834,76
cat__basiskele_geo_cluster_x_m2_group_other||76-100,0.0003027181446744861,77
cat__geo_cluster_county_Başiskele_0,0.0002789017743339418,78
cat__geo_cluster_city_city_8,0.0002776603948241274,79
cat__geo_cluster_x_room_count_city_0||2+1,0.0002770535140444744,80
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||101-125,0.00026341917912901883,81
cat__geo_cluster_x_room_count_city_8||3+1,0.00025850658584451746,82
cat__basiskele_geo_cluster_x_m2_group_other||151-200,0.00025354003790788144,83
cat__geo_cluster_city_city_7,0.0002497163881151782,84
cat__geo_cluster_x_room_count_city_7||3+1,0.0002466632737859146,85
cat__geo_cluster_x_room_count_city_11||3+1,0.00024390894678112633,86
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||126-150,0.00023172083822992038,87
cat__basiskele_geo_cluster_x_m2_group_other||126-150,0.00022079622753664005,88
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||151-200,0.0002052910343107493,89
cat__basiskele_geo_cluster_Başiskele_1,0.0002010472399953777,90
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||76-100,0.00019719835290029364,91
cat__geo_cluster_county_Başiskele_3,0.00017482477926458707,92
num__demo_education_middle_school_count,0.000172711013475232,93
cat__geo_cluster_county_Başiskele_4,0.00016979929241289616,94
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||151-200,0.0001644334766001628,95
num__demo_pharmacy_per_10k,0.00016423145494792908,96
cat__geo_cluster_county_Başiskele_1,0.00015744808208306805,97
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||200+,0.00015034828655159134,98
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||200+,0.00014687245362734105,99
cat__basiskele_geo_cluster_Başiskele_4,0.00014474904879278663,100
cat__basiskele_geo_cluster_Başiskele_3,0.00014326886191215476,101
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||101-125,0.00014297809295599992,102
cat__geo_cluster_x_room_count_city_10||1+1,0.00014238982397461516,103
num__demo_education_middle_school_ratio,0.00014224206866245034,104
num__demo_population_total,0.00013447840092053909,105
cat__geo_cluster_city_city_4,0.00013345771535477725,106
num__demo_population_female,0.00013115754655249046,107
cat__geo_cluster_x_room_count_city_7||2+1,0.00013023068479903687,108
num__demo_education_high_school_count,0.00012861658991855527,109
