county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3029.3803287996243,0.09328603253080187,1.0
Gölcük,8,3144.1433986636803,0.11529457401319952,0.875
Karamürsel,8,3018.668961334257,0.10738384832407727,0.875
İzmit,8,3641.948717836149,0.12294669538895109,1.0
