detail_konut_tipi_raw,title_raw,duplex_type,is_duplex,is_roof_duplex,is_garden_duplex,is_middle_floor_duplex,is_standard_duplex,duplex_match_source,duplex_source_conflict,extraction_notes,classified_id
,İZMİT YILDIZ KONUTLARINDA 190m2 SATILIK 4+1 DAİRE,none,0,0,0,0,0,none,0,,1305189277
,REMAX ALİKAHYA CUMHURİYET MAH SİTE İÇİ 3+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1310695045
Ara Kat,KOCAELİ İZMİT KARADENİZLİLER MAH SATILIK 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1313634476
,İZMİT ALİKAHYA TRAMVAY DURAĞINA 100 MT SATILIK 2+1 SIFIR DAİRE,none,0,0,0,0,0,none,0,,1310819055
,MERKEZ EMLAKDAN JASMIN COUNTRY SATILIK 3+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1296805145
En Üst Kat,RE/MAX DREAM'DEN HAVUZLU FULL EŞYALI 1+1 SATILIK,none,0,0,0,0,0,none,0,,1316517563
Ara Kat,TURYAP KÖRFEZ TEMSİLCİLİĞİ'NDEN JASMİNCOUNTRY SİTESİNDE SATILIK,none,0,0,0,0,0,none,0,,1289595966
,KOCAELİ İZMİT KENTSA SİTESİ 3+1 MASRAFSIZ FULL YAPILI SATILIK,none,0,0,0,0,0,none,0,,1316872907
Çatı Dubleksi,YÜKSEK KİRACILI SATILIK 1+1 EŞYALI DAİRE,roof,1,1,0,0,0,detail,0,,1111296943
,ÇEPNİ UP TOWN SİTESİ KAPALI OTOPARKLI BAHÇELİ DAİRE,none,0,0,0,0,0,none,0,,1309992850
Ara Kat,ALIKAHYA FATİH 3+1 ARAKAT KISA SÜREDE TESLİM,none,0,0,0,0,0,none,0,,1316976889
Ara Kat,RE/MAX Effectten Yuvam Akarcada Tramvay Durağı Yanında 3+1,none,0,0,0,0,0,none,0,,1305011889
,ALİKAHYA FATİH MH 2+1 YÜKSEK GİRİŞ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1284897909
Dubleks|Çatı Dubleksi,CB MAHALL'DAN VADİ İZMİTTE EŞSİZ FULL DENİZ MANZARALI 4+1,roof,1,1,0,0,0,detail,0,,1307772949
Ara Kat,Yuvam Akarca sitesinde içi yapılı dış cephe yenilenmiş 3+1 daire,none,0,0,0,0,0,none,0,,1316272651
