is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.09648142563349035,3961.0942659768284,40602.88449458484,40180.07956720866
1,645,0.11415158794249479,4116.003478818011,36221.06085271318,36112.90505437973
