rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
6667,0.6523243261980677,0.6675848396055539,0.11762822096027113,0.09184965233749366,4412.251071876958,3347.4566468065714,all_rows
6662,0.6526150269606477,0.6679023779745717,0.11744194361520281,0.09174088280715473,4408.045013180624,3347.3210535686994,score_lt_25
6667,0.6523243261980677,0.6675848396055539,0.11762822096027113,0.09184965233749366,4412.251071876958,3347.4566468065714,score_lt_45
5,0.02252783639298206,0.016406664937850812,0.365824155529291,0.4077451410705775,10016.403678872719,7951.030250876262,score_gte_25
