county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Kartepe,1007,0.5501146066225185,0.5662527742672476,0.10137964418425063,0.08206203286602073,3999.047780756098,3027.4762608977544
Başiskele,1753,0.5117323345940774,0.5180805573579083,0.10298299704781315,0.082059402906725,4018.0916660239263,3051.0074973187366
Gölcük,1182,0.6700273654078172,0.6807517734849109,0.11800083779755116,0.09291637025963911,3801.0402956750063,2903.5277973834654
İzmit,2397,0.682681285386731,0.6869257667088605,0.12937610806634972,0.10084138363104375,4934.306280541365,3725.301763633179
Karamürsel,328,0.5784530820679485,0.6179394368390494,0.15858942778056434,0.12245502660414123,6174.8789832220755,4626.405957599702
