rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
216,0.290250260199998,0.18605107146059763,0.3037114857206723,0.12420527068171466,4749.760910966103,used_blend,,216,0.3037114857206723,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
