m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.1608366580977344,0.1480100433245332,6357.194178994549,5292.322820603607,38271.07372093023,38002.10663410121
126-150,218,0.11745483041654879,0.10110010858609736,4634.969896448642,3814.9029423760658,39176.51027522936,38979.837122930025
0-75,35,0.11651393653408208,0.11431902844790895,6366.801212740799,5370.831496705687,53130.34457142857,50134.31199405668
151-200,167,0.11613434239656943,0.09097527813968108,4378.780457894439,3286.3236337601047,37635.07526946108,37284.18543832507
101-125,249,0.10002649819117253,0.08158890459596124,3944.635801313325,3223.6897472156634,39753.45345381526,39576.77290371512
76-100,232,0.09215640037337394,0.07573813740974218,4102.899589325448,3232.8481742540134,43785.19741379311,43003.06622557053
