is_large_home,n,mape,mae,mean_actual,mean_pred
0,697,0.10350655626870739,4339.561624131822,41739.24470588235,41147.41843058872
1,247,0.12200957694277671,4644.897705536479,37632.70117408907,37507.8224181962
