floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,73,0.12864573596426895,0.1148426986913889,5363.934013648801,4544.9331050943365,40902.02876712329,39613.05870397934
En Üst Kat,168,0.12036237390442217,0.08811680913050586,4619.640645865547,3352.0223524463836,38306.81821428571,37707.64726350755
Çatı,33,0.10878219402840471,0.07415335375935413,4101.178354255848,2860.2008937941646,38439.6696969697,37678.85765581237
Ara Kat,527,0.10435083573934076,0.08667333385086105,4443.550292872668,3600.5899125999204,42212.2425996205,41698.73809694105
Zemin/Giriş,143,0.09850150241433848,0.0756368606417974,3686.7656206383003,3214.654602354967,38124.30937062937,38453.898447729356
