is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.09753534973521043,4010.7453104416386,40602.88449458484,40140.413628542396
1,645,0.11496921159494038,4135.312739503553,36221.06085271318,36119.88455648625
